Date,Max Temperature (°C),Min Temperature (°C),Mean Temperature (°C),Avg Relative Humidity (%),Avg Cloud Cover (%),Total Precipitation (mm),Max Wind Speed (m/s),Avg Wind Direction (°),Weather Code
2005-02-23,-14.9,-22.6,-18.662499999999998,73.25,41.416666666666664,0.0,5.1,202.95833333333334,1.0
2005-02-24,-13.1,-26.1,-18.741666666666667,68.91666666666667,40.958333333333336,0.0,5.9,107.58333333333333,0.0
2005-02-25,-12.2,-25.0,-18.520833333333332,59.625,41.416666666666664,0.0,2.6,127.25,0.0
2005-02-26,-12.5,-21.3,-17.533333333333335,54.041666666666664,4.041666666666667,0.0,5.9,209.54166666666666,0.0
2005-02-27,-15.8,-22.1,-19.020833333333332,77.75,79.375,0.0,6.6,298.7916666666667,3.0
2005-02-28,-16.1,-22.3,-19.279166666666665,76.125,86.125,1.9000000000000001,7.6,100.20833333333333,71.0
2005-03-01,-12.4,-24.9,-18.345833333333335,55.041666666666664,20.25,0.0,5.2,198.29166666666666,0.0
2005-03-02,-10.8,-21.5,-16.554166666666667,40.666666666666664,14.958333333333334,0.0,5.1,246.04166666666666,0.0
2005-03-03,-12.9,-20.0,-16.691666666666666,66.33333333333333,82.5,2.5,7.5,119.79166666666667,71.0
2005-03-04,-11.5,-18.2,-14.883333333333333,78.625,79.54166666666667,0.0,6.1,295.5,3.0
2005-03-05,-13.2,-18.7,-15.862499999999999,79.83333333333333,94.45833333333333,0.8,8.6,308.125,71.0
2005-03-06,-13.6,-21.3,-17.241666666666667,77.16666666666667,84.375,0.1,7.7,296.4166666666667,3.0
2005-03-07,-14.7,-21.1,-17.76666666666667,74.79166666666667,71.0,0.0,8.0,326.5833333333333,3.0
2005-03-08,-9.8,-20.1,-15.075000000000001,78.08333333333333,53.541666666666664,0.0,8.2,323.1666666666667,3.0
2005-03-09,-7.6,-18.7,-12.595833333333333,78.125,45.875,0.0,8.2,292.6666666666667,0.0
2005-03-10,-4.2,-20.1,-11.754166666666665,51.833333333333336,50.791666666666664,0.0,5.1,208.58333333333334,3.0
2005-03-11,-5.7,-14.1,-9.883333333333333,55.791666666666664,2.4166666666666665,0.0,7.6,237.125,0.0
2005-03-12,-6.2,-12.9,-10.525,73.91666666666667,12.875,0.0,11.1,300.0833333333333,0.0
2005-03-13,-3.2,-16.4,-9.779166666666667,64.29166666666667,41.416666666666664,0.0,7.7,198.20833333333334,0.0
2005-03-14,-1.6,-12.7,-7.3374999999999995,59.083333333333336,38.666666666666664,0.2,6.1,197.875,0.0
2005-03-15,1.4,-7.3,-3.7916666666666665,73.29166666666667,34.916666666666664,1.8,4.7,290.2916666666667,0.0
2005-03-16,4.4,-6.1,-1.8,46.833333333333336,0.0,0.0,3.1,180.25,0.0
2005-03-17,3.6,-4.9,-1.1541666666666666,44.166666666666664,7.25,0.0,5.6,306.25,0.0
2005-03-18,5.9,-4.1,0.12500000000000008,42.333333333333336,0.7083333333333334,0.0,3.4,197.20833333333334,0.0
2005-03-19,6.1,-3.4,0.5249999999999999,43.333333333333336,0.125,0.0,4.1,184.25,0.0
2005-03-20,4.6,-3.0,0.19166666666666665,52.25,7.166666666666667,0.0,4.0,293.8333333333333,0.0
2005-03-21,5.0,-4.2,-0.18749999999999997,66.875,44.958333333333336,0.0,5.9,164.375,0.0
2005-03-22,0.5,-2.7,-1.1916666666666667,92.375,99.75,5.2,6.1,174.79166666666666,71.0
2005-03-23,2.1,-3.8,-0.8916666666666666,92.16666666666667,75.25,1.8,7.6,136.54166666666666,3.0
2005-03-24,1.6,-3.9,-1.3791666666666667,91.66666666666667,96.0,6.5,6.6,146.91666666666666,3.0
2005-03-25,2.7,-4.8,-0.8333333333333334,81.08333333333333,87.29166666666667,0.0,4.7,168.45833333333334,3.0
2005-03-26,0.3,-3.8,-1.675,87.79166666666667,93.41666666666667,7.1,5.4,153.29166666666666,73.0
2005-03-27,-0.2,-4.4,-2.3041666666666667,90.625,98.0,5.8,6.8,247.41666666666666,73.0
2005-03-28,1.1,-4.7,-2.379166666666667,81.75,71.08333333333333,0.0,5.1,308.7916666666667,3.0
2005-03-29,0.7,-5.8,-2.6083333333333334,84.45833333333333,94.70833333333333,0.0,4.8,206.45833333333334,3.0
2005-03-30,-1.1,-4.5,-2.954166666666667,91.08333333333333,90.29166666666667,3.4,5.9,305.4583333333333,71.0
2005-03-31,-1.6,-6.1,-3.6625,90.83333333333333,86.0,5.7,4.4,131.04166666666666,73.0
2005-04-01,0.4,-7.7,-3.795833333333333,82.45833333333333,67.25,0.0,6.6,159.33333333333334,3.0
2005-04-02,-2.3,-6.4,-4.4624999999999995,85.0,80.16666666666667,0.4,8.7,118.66666666666667,3.0
2005-04-03,-1.8,-8.7,-5.1625000000000005,78.70833333333333,66.79166666666667,0.0,8.5,119.20833333333333,3.0
2005-04-04,-1.5,-10.9,-5.5874999999999995,71.91666666666667,40.375,0.0,7.3,116.83333333333333,0.0
2005-04-05,0.7,-8.8,-3.8874999999999997,73.29166666666667,19.291666666666668,0.0,4.1,191.0,0.0
2005-04-06,2.5,-6.3,-1.9375,73.20833333333333,70.83333333333333,0.0,5.8,176.5,3.0
2005-04-07,0.6,-4.4,-1.9000000000000001,82.33333333333333,97.875,3.6,6.8,182.33333333333334,3.0
2005-04-08,-2.3,-6.5,-3.6208333333333336,88.5,89.41666666666667,7.4,5.6,221.66666666666666,73.0
2005-04-09,-7.0,-10.1,-8.483333333333333,84.83333333333333,88.875,8.1,9.1,310.4166666666667,71.0
2005-04-10,-4.1,-10.4,-7.6875,73.08333333333333,84.79166666666667,0.0,6.9,286.75,3.0
2005-04-11,-1.1,-8.8,-4.579166666666667,84.375,96.75,6.9,8.8,103.91666666666667,73.0
2005-04-12,0.7,-6.1,-2.8375,86.20833333333333,67.66666666666667,0.0,6.6,187.45833333333334,2.0
2005-04-13,0.4,-5.3,-2.591666666666667,84.75,66.79166666666667,0.0,4.8,215.58333333333334,2.0
2005-04-14,1.2,-7.0,-2.55,77.16666666666667,50.208333333333336,0.0,6.1,200.29166666666666,2.0
2005-04-15,-0.5,-5.4,-3.1041666666666665,84.33333333333333,84.83333333333333,5.1,9.8,132.5,3.0
2005-04-16,-3.7,-7.0,-4.741666666666666,91.04166666666667,92.08333333333333,37.0,8.0,123.04166666666667,73.0
2005-04-17,-4.3,-8.0,-6.283333333333334,87.20833333333333,91.625,12.4,8.6,298.5416666666667,71.0
2005-04-18,1.3,-7.7,-3.4,85.5,93.79166666666667,1.9000000000000001,6.2,305.1666666666667,3.0
2005-04-19,-3.3,-8.0,-4.608333333333333,86.70833333333333,90.79166666666667,3.3000000000000003,8.9,298.9166666666667,71.0
2005-04-20,-5.1,-8.2,-6.845833333333334,86.625,98.125,4.8,9.0,306.0416666666667,73.0
2005-04-21,-1.0,-8.4,-5.116666666666666,77.70833333333333,56.5,0.0,7.5,324.125,3.0
2005-04-22,1.4,-9.8,-3.9916666666666667,72.45833333333333,66.66666666666667,0.0,5.9,217.75,3.0
2005-04-23,-0.2,-5.4,-2.6083333333333334,82.0,94.83333333333333,5.4,5.1,169.58333333333334,3.0
2005-04-24,0.1,-4.3,-2.1999999999999997,91.41666666666667,99.20833333333333,16.400000000000002,8.2,127.54166666666667,73.0
2005-04-25,-0.9,-5.8,-3.4416666666666664,87.08333333333333,77.91666666666667,11.9,8.5,248.04166666666666,71.0
2005-04-26,2.9,-7.2,-2.2958333333333334,73.79166666666667,35.458333333333336,0.0,6.1,303.9166666666667,0.0
2005-04-27,3.6,-3.3,0.11666666666666665,71.79166666666667,22.666666666666668,0.0,8.0,287.2916666666667,0.0
2005-04-28,5.6,-4.1,1.4041666666666668,71.66666666666667,49.666666666666664,0.0,7.9,295.5,0.0
2005-04-29,6.9,-0.5,3.1166666666666667,57.541666666666664,54.416666666666664,0.0,5.6,312.625,3.0
2005-04-30,8.7,-1.3,3.591666666666667,60.833333333333336,8.75,0.0,5.4,183.875,0.0
2005-05-01,9.0,-2.7,3.4166666666666665,67.125,32.625,0.0,5.9,167.79166666666666,0.0
2005-05-02,9.4,-0.3,4.129166666666666,66.91666666666667,49.958333333333336,0.2,5.9,173.16666666666666,0.0
2005-05-03,5.9,-1.5,2.2291666666666665,83.375,90.0,3.6,7.2,227.58333333333334,3.0
2005-05-04,2.5,-4.0,-1.0250000000000001,84.33333333333333,57.333333333333336,0.0,8.5,301.4166666666667,3.0
2005-05-05,0.5,-4.3,-2.191666666666667,83.16666666666667,72.16666666666667,0.1,7.4,321.0416666666667,2.0
2005-05-06,-0.1,-4.2,-2.4708333333333337,86.45833333333333,73.54166666666667,0.7000000000000001,9.9,307.3333333333333,71.0
2005-05-07,0.7,-4.8,-2.1625,85.08333333333333,69.66666666666667,0.5,10.0,300.5416666666667,3.0
2005-05-08,0.3,-4.5,-2.154166666666667,76.20833333333333,40.875,0.8,9.4,301.2083333333333,0.0
2005-05-09,1.0,-7.4,-2.670833333333333,73.20833333333333,37.25,0.0,8.1,291.0,1.0
2005-05-10,1.5,-5.1,-1.7166666666666668,82.25,94.75,2.0,7.4,276.2083333333333,3.0
2005-05-11,3.0,-3.5,-0.6708333333333334,76.08333333333333,59.5,0.0,7.1,245.41666666666666,3.0
2005-05-12,1.6,-3.5,-1.0166666666666666,89.125,93.875,1.5,8.4,117.54166666666667,71.0
2005-05-13,3.4,-3.1,0.20416666666666664,88.08333333333333,82.29166666666667,0.2,7.9,125.33333333333333,3.0
2005-05-14,0.9,-2.5,-0.2916666666666667,95.16666666666667,93.25,6.8,7.3,206.25,73.0
2005-05-15,4.4,-5.3,0.029166666666666674,80.95833333333333,68.0,0.0,5.2,299.4583333333333,3.0
2005-05-16,0.4,-3.5,-1.1875,94.95833333333333,91.29166666666667,6.5,6.1,201.16666666666666,73.0
2005-05-17,1.7,-6.9,-1.9749999999999999,82.08333333333333,97.66666666666667,2.5,5.1,84.375,3.0
2005-05-18,0.8,-3.1,-1.3083333333333333,89.95833333333333,94.20833333333333,2.7,9.5,314.5416666666667,71.0
2005-05-19,4.4,-6.2,-0.1041666666666667,75.20833333333333,42.541666666666664,0.0,6.4,247.54166666666666,0.0
2005-05-20,9.4,-2.7,3.225,65.875,34.5,0.0,4.5,219.29166666666666,1.0
2005-05-21,8.8,-0.9,3.6666666666666665,71.625,79.08333333333333,0.0,5.2,152.95833333333334,3.0
2005-05-22,6.2,-0.7,2.325,79.70833333333333,78.5,2.8000000000000003,6.5,139.41666666666666,2.0
2005-05-23,0.1,-3.5,-0.9874999999999999,92.83333333333333,76.70833333333333,10.1,7.7,268.6666666666667,71.0
2005-05-24,7.0,-6.3,1.1583333333333332,70.95833333333333,54.75,0.0,6.1,227.45833333333334,3.0
2005-05-25,10.9,-1.3,4.645833333333333,71.33333333333333,48.25,0.0,3.6,159.95833333333334,2.0
2005-05-26,12.0,-2.0,5.558333333333334,82.75,64.91666666666667,0.0,4.8,180.25,1.0
2005-05-27,12.9,0.5,6.7625,80.08333333333333,60.0,0.2,6.6,119.0,3.0
2005-05-28,13.4,-0.1,7.183333333333334,71.66666666666667,56.041666666666664,0.0,5.9,108.66666666666667,3.0
2005-05-29,12.6,3.0,7.875,66.83333333333333,33.916666666666664,0.0,7.4,123.95833333333333,0.0
2005-05-30,8.5,1.1,5.279166666666667,87.95833333333333,90.08333333333333,3.3,6.6,244.70833333333334,3.0
2005-05-31,8.9,1.3,5.370833333333334,77.91666666666667,29.291666666666668,0.0,7.4,315.875,0.0
2005-06-01,9.5,-2.0,5.041666666666667,76.95833333333333,51.625,0.9,4.9,237.54166666666666,1.0
2005-06-02,10.4,1.2,6.291666666666667,73.54166666666667,41.5,0.6000000000000001,4.3,229.125,0.0
2005-06-03,11.3,1.6,6.908333333333334,78.29166666666667,59.5,0.8,5.8,197.0,1.0
2005-06-04,8.6,2.7,5.566666666666666,78.91666666666667,76.5,0.1,9.9,286.5,3.0
2005-06-05,9.5,-0.2,4.604166666666667,70.79166666666667,47.75,0.0,8.7,309.75,1.0
2005-06-06,7.4,0.7,3.7875,82.20833333333333,71.125,2.1,9.7,314.1666666666667,51.0
2005-06-07,8.1,0.7,4.1125,74.91666666666667,50.875,0.0,11.8,317.4166666666667,1.0
2005-06-08,8.1,-3.1,3.3083333333333336,71.08333333333333,66.375,0.0,6.6,268.0,3.0
2005-06-09,6.7,-0.7,2.716666666666667,70.5,76.83333333333333,0.0,10.5,266.5833333333333,3.0
2005-06-10,7.2,-1.8,2.5416666666666665,70.25,52.166666666666664,0.0,7.9,280.5833333333333,3.0
2005-06-11,9.1,-3.7,3.795833333333334,64.66666666666667,25.0,0.0,8.6,304.0,0.0
2005-06-12,8.3,1.1,5.0875,66.66666666666667,43.083333333333336,2.9,9.4,264.5,1.0
2005-06-13,10.1,1.6,5.904166666666666,71.70833333333333,69.625,2.7,5.4,191.125,51.0
2005-06-14,6.9,1.9,4.491666666666666,95.45833333333333,96.75,13.2,4.9,203.41666666666666,51.0
2005-06-15,10.2,1.1,5.666666666666667,83.54166666666667,82.29166666666667,1.3,6.6,324.6666666666667,3.0
2005-06-16,12.2,3.3,7.670833333333333,78.16666666666667,91.75,0.0,5.4,320.6666666666667,3.0
2005-06-17,14.7,2.7,9.308333333333334,80.29166666666667,84.66666666666667,0.0,4.7,215.20833333333334,3.0
2005-06-18,15.3,4.4,9.933333333333334,85.95833333333333,74.25,2.9,4.6,232.29166666666666,3.0
2005-06-19,15.3,6.0,10.579166666666667,78.16666666666667,62.75,0.30000000000000004,3.3,236.25,3.0
2005-06-20,14.4,3.5,9.591666666666667,81.08333333333333,69.20833333333333,0.1,4.0,221.41666666666666,3.0
2005-06-21,15.1,4.1,10.095833333333333,76.75,88.375,0.5,4.7,282.7083333333333,3.0
2005-06-22,15.2,5.4,10.620833333333334,76.125,50.041666666666664,2.9000000000000004,3.6,155.20833333333334,2.0
2005-06-23,15.4,4.3,10.4625,80.66666666666667,71.5,3.1,5.9,213.25,2.0
2005-06-24,15.7,3.9,9.950000000000001,82.5,74.20833333333333,5.9,4.4,182.20833333333334,3.0
2005-06-25,13.9,4.2,9.283333333333333,83.125,70.5,5.0,7.7,236.54166666666666,51.0
2005-06-26,17.9,3.3,11.458333333333334,67.5,37.416666666666664,0.7,4.7,259.4583333333333,0.0
2005-06-27,17.5,7.9,13.004166666666668,67.66666666666667,41.333333333333336,0.0,8.1,269.8333333333333,1.0
2005-06-28,17.4,9.1,13.454166666666666,56.416666666666664,84.91666666666667,0.2,8.1,265.0833333333333,3.0
2005-06-29,14.9,6.1,10.616666666666667,74.33333333333333,63.75,9.700000000000001,9.1,251.45833333333334,2.0
2005-06-30,12.8,4.5,8.483333333333333,76.83333333333333,44.833333333333336,0.0,8.0,298.2916666666667,0.0
2005-07-01,7.1,2.7,4.829166666666667,78.29166666666667,78.0,1.3,12.2,310.3333333333333,2.0
2005-07-02,14.1,1.4,8.025,75.25,37.291666666666664,0.0,7.9,302.625,0.0
2005-07-03,14.6,3.4,9.887500000000001,78.20833333333333,54.541666666666664,1.2,5.6,195.75,1.0
2005-07-04,13.1,4.9,8.491666666666667,90.54166666666667,99.125,15.6,6.1,202.29166666666666,3.0
2005-07-05,6.4,1.5,4.054166666666666,78.08333333333333,65.08333333333333,0.4,10.4,314.7083333333333,1.0
2005-07-06,8.8,0.2,4.808333333333334,83.875,57.791666666666664,5.3,7.9,295.0833333333333,51.0
2005-07-07,7.7,0.6,3.8708333333333336,79.66666666666667,87.16666666666667,0.4,10.0,298.9583333333333,3.0
2005-07-08,6.8,-0.8,2.8791666666666664,76.70833333333333,65.70833333333333,0.1,9.2,316.2083333333333,2.0
2005-07-09,7.5,-0.1,3.3333333333333335,81.125,71.91666666666667,5.2,4.1,212.875,2.0
2005-07-10,8.4,-0.4,4.066666666666667,90.08333333333333,92.5,10.200000000000001,5.4,189.0,51.0
2005-07-11,11.1,1.3,6.129166666666666,85.04166666666667,82.45833333333333,4.4,5.2,267.2083333333333,3.0
2005-07-12,10.8,0.7,6.2625,86.41666666666667,88.375,3.7,4.6,253.41666666666666,3.0
2005-07-13,11.4,2.0,6.758333333333333,87.29166666666667,90.75,3.9000000000000004,4.2,208.0,3.0
2005-07-14,14.1,1.4,8.825000000000001,76.70833333333333,59.25,0.0,3.7,223.25,3.0
2005-07-15,16.2,4.1,11.137500000000001,65.45833333333333,25.916666666666668,0.0,10.8,245.08333333333334,0.0
2005-07-16,16.0,8.7,12.520833333333334,51.875,24.875,1.7000000000000002,12.9,268.875,0.0
2005-07-17,17.9,8.8,13.566666666666668,48.541666666666664,13.833333333333334,0.0,10.2,262.0833333333333,0.0
2005-07-18,15.2,6.2,10.641666666666667,70.16666666666667,59.791666666666664,13.6,11.9,201.41666666666666,0.0
2005-07-19,11.1,3.2,7.0874999999999995,75.75,47.583333333333336,1.0,10.1,304.5833333333333,2.0
2005-07-20,13.8,2.7,8.35,69.625,28.583333333333332,0.0,9.8,316.7083333333333,0.0
2005-07-21,11.7,3.6,7.6125,72.25,45.291666666666664,0.0,9.4,311.0,1.0
2005-07-22,12.0,3.2,7.504166666666666,71.25,45.583333333333336,0.0,10.2,318.9166666666667,0.0
2005-07-23,12.1,2.4,7.333333333333333,70.41666666666667,74.45833333333333,0.0,7.1,270.375,3.0
2005-07-24,14.7,4.8,9.799999999999999,65.16666666666667,56.541666666666664,0.0,12.3,258.3333333333333,2.0
2005-07-25,14.5,6.3,10.645833333333334,70.41666666666667,58.583333333333336,2.7,9.6,235.29166666666666,1.0
2005-07-26,15.4,4.7,10.454166666666667,74.79166666666667,51.041666666666664,0.6000000000000001,6.2,245.66666666666666,1.0
2005-07-27,17.1,6.9,12.025,68.125,38.041666666666664,0.0,6.7,146.5,1.0
2005-07-28,18.8,6.9,13.058333333333332,70.29166666666667,42.5,0.0,8.4,140.91666666666666,0.0
2005-07-29,15.6,9.2,11.7125,79.75,75.66666666666667,8.2,9.4,142.45833333333334,3.0
2005-07-30,14.4,6.5,9.904166666666667,71.375,44.416666666666664,0.2,9.7,252.95833333333334,1.0
2005-07-31,11.4,3.6,7.420833333333333,70.45833333333333,35.958333333333336,0.0,8.0,301.5416666666667,0.0
2005-08-01,14.2,1.9,8.366666666666667,72.5,53.041666666666664,0.2,5.6,157.04166666666666,1.0
2005-08-02,6.7,4.3,5.804166666666667,93.70833333333333,95.91666666666667,15.9,5.0,231.70833333333334,51.0
2005-08-03,8.7,3.7,5.575,87.875,83.04166666666667,4.3,9.7,318.25,51.0
2005-08-04,11.0,1.0,5.983333333333333,71.70833333333333,38.583333333333336,0.0,10.0,319.625,0.0
2005-08-05,13.6,0.7,7.495833333333334,73.25,30.416666666666668,0.0,8.4,313.875,0.0
2005-08-06,12.6,3.2,7.591666666666666,78.66666666666667,94.70833333333333,0.0,9.7,307.0833333333333,3.0
2005-08-07,6.7,1.2,4.3875,79.04166666666667,80.20833333333333,0.4,11.1,303.5833333333333,3.0
2005-08-08,10.1,-1.0,4.5625,64.20833333333333,26.541666666666668,0.0,6.4,308.0416666666667,0.0
2005-08-09,13.0,-0.3,6.833333333333333,60.5,31.166666666666668,0.0,6.7,203.70833333333334,0.0
2005-08-10,15.0,3.1,9.158333333333333,67.54166666666667,56.125,0.1,9.0,222.20833333333334,3.0
2005-08-11,8.2,3.8,6.608333333333333,94.29166666666667,89.91666666666667,15.7,5.2,247.83333333333334,53.0
2005-08-12,12.7,2.5,7.445833333333333,75.33333333333333,45.416666666666664,0.0,7.0,226.875,0.0
2005-08-13,10.9,1.4,6.5625,77.45833333333333,51.875,0.0,9.0,306.75,1.0
2005-08-14,10.6,0.9,5.1625000000000005,82.79166666666667,65.66666666666667,2.9,13.9,296.2916666666667,51.0
2005-08-15,6.4,-0.8,2.766666666666666,79.58333333333333,64.75,0.30000000000000004,12.1,315.8333333333333,3.0
2005-08-16,13.2,-2.4,6.4624999999999995,71.45833333333333,33.708333333333336,0.0,5.9,257.5833333333333,0.0
2005-08-17,15.2,3.4,9.329166666666667,64.04166666666667,55.25,0.0,5.7,216.95833333333334,1.0
2005-08-18,10.5,4.4,7.2375,86.95833333333333,85.625,5.5,6.7,155.20833333333334,2.0
2005-08-19,11.3,1.2,6.7,84.20833333333333,74.20833333333333,1.8,5.1,236.58333333333334,3.0
2005-08-20,7.1,2.8,5.0125,86.70833333333333,81.375,4.4,4.3,223.41666666666666,51.0
2005-08-21,5.8,2.1,3.3958333333333335,93.91666666666667,99.70833333333333,17.3,6.6,196.70833333333334,53.0
2005-08-22,8.0,2.7,4.8625,95.33333333333333,96.16666666666667,13.8,10.4,306.2916666666667,53.0
2005-08-23,9.0,3.4,5.791666666666667,82.66666666666667,72.25,0.5,10.0,313.75,2.0
2005-08-24,12.3,1.5,7.141666666666667,77.375,61.875,0.0,5.5,225.54166666666666,3.0
2005-08-25,13.7,2.9,8.358333333333333,77.41666666666667,87.54166666666667,3.1,10.9,259.5833333333333,3.0
2005-08-26,13.0,5.2,8.620833333333334,70.95833333333333,72.20833333333333,0.0,8.2,288.6666666666667,3.0
2005-08-27,9.2,1.4,5.404166666666666,82.29166666666667,90.125,8.7,4.4,220.125,3.0
2005-08-28,11.5,3.5,7.091666666666666,80.91666666666667,79.83333333333333,0.1,5.7,116.54166666666667,3.0
2005-08-29,13.2,1.5,7.916666666666667,80.79166666666667,55.541666666666664,0.0,6.4,115.625,3.0
2005-08-30,15.4,5.0,9.658333333333333,76.54166666666667,54.666666666666664,0.0,6.0,144.41666666666666,3.0
2005-08-31,14.6,5.5,9.804166666666667,77.91666666666667,49.083333333333336,0.1,4.1,171.0,2.0
2005-09-01,14.4,4.8,9.791666666666666,75.79166666666667,28.416666666666668,0.2,4.7,248.41666666666666,0.0
2005-09-02,14.5,3.4,9.325000000000001,74.79166666666667,50.458333333333336,0.8,5.4,207.08333333333334,3.0
2005-09-03,14.5,2.1,8.883333333333333,72.08333333333333,48.083333333333336,0.1,4.6,225.875,1.0
2005-09-04,13.3,3.2,8.833333333333334,75.08333333333333,47.666666666666664,0.1,6.2,263.9166666666667,1.0
2005-09-05,10.8,4.3,7.45,78.5,65.83333333333333,1.5,5.9,143.45833333333334,3.0
2005-09-06,8.8,3.7,5.870833333333334,89.70833333333333,98.375,2.8000000000000003,11.0,118.375,3.0
2005-09-07,9.0,3.8,6.016666666666667,92.33333333333333,89.375,7.6,9.1,118.125,51.0
2005-09-08,10.3,3.1,6.070833333333333,88.08333333333333,94.875,7.0,11.5,117.125,3.0
2005-09-09,8.8,3.8,5.904166666666666,95.45833333333333,94.58333333333333,7.5,6.0,175.0,51.0
2005-09-10,10.4,1.2,5.8875,84.04166666666667,83.29166666666667,2.0,5.5,234.16666666666666,3.0
2005-09-11,7.4,1.8,4.070833333333334,90.29166666666667,76.54166666666667,6.1,4.3,272.25,51.0
2005-09-12,7.3,1.0,3.6291666666666664,92.0,90.5,6.1,3.9,284.75,3.0
2005-09-13,9.6,-1.9,4.175,82.5,75.16666666666667,0.0,4.8,189.375,3.0
2005-09-14,12.3,1.9,7.066666666666666,83.16666666666667,64.95833333333333,0.0,6.9,306.0833333333333,1.0
2005-09-15,14.8,3.1,9.008333333333335,75.16666666666667,42.208333333333336,0.0,6.5,304.4583333333333,1.0
2005-09-16,11.9,1.4,6.595833333333334,78.0,47.791666666666664,0.0,7.9,298.875,0.0
2005-09-17,5.3,1.1,3.5083333333333333,90.25,96.875,4.7,6.4,301.8333333333333,51.0
2005-09-18,4.0,0.8,2.2708333333333335,86.70833333333333,97.45833333333333,3.2,7.1,122.33333333333333,51.0
2005-09-19,5.6,0.3,2.6166666666666667,91.16666666666667,96.29166666666667,2.7,4.0,241.83333333333334,3.0
2005-09-20,8.7,0.6,4.066666666666666,85.16666666666667,82.79166666666667,0.0,5.3,279.9583333333333,3.0
2005-09-21,7.6,0.7,3.9583333333333335,86.875,93.08333333333333,1.3,3.4,170.33333333333334,3.0
2005-09-22,7.5,2.2,4.379166666666666,84.75,86.125,0.30000000000000004,3.3,199.04166666666666,3.0
2005-09-23,9.9,0.5,4.991666666666666,79.75,74.20833333333333,0.0,5.5,251.29166666666666,3.0
2005-09-24,9.8,-1.4,4.470833333333333,71.5,35.708333333333336,0.0,3.4,200.70833333333334,0.0
2005-09-25,8.4,0.9,3.904166666666667,88.625,70.25,4.4,3.9,169.95833333333334,2.0
2005-09-26,9.6,0.6,4.566666666666666,82.66666666666667,80.79166666666667,0.1,3.1,196.125,3.0
2005-09-27,9.5,1.7,5.266666666666667,83.625,98.58333333333333,0.0,7.2,251.04166666666666,3.0
2005-09-28,10.4,1.6,5.879166666666666,78.0,49.375,0.0,5.2,306.9583333333333,0.0
2005-09-29,4.3,-0.6,2.4125,85.83333333333333,87.20833333333333,1.2000000000000002,10.1,299.7083333333333,3.0
2005-09-30,7.4,-1.8,2.4250000000000003,74.375,45.333333333333336,0.0,8.4,311.25,0.0
2005-10-01,9.2,0.5,4.083333333333333,86.29166666666667,64.875,4.3,7.8,295.1666666666667,51.0
2005-10-02,3.2,-4.1,-1.3666666666666665,91.91666666666667,91.95833333333333,8.4,9.7,309.2916666666667,73.0
2005-10-03,-0.9,-4.8,-2.7416666666666667,88.45833333333333,96.54166666666667,6.4,5.4,188.83333333333334,71.0
2005-10-04,0.8,-4.8,-2.2624999999999997,90.58333333333333,86.66666666666667,5.7,6.7,92.0,73.0
2005-10-05,1.6,-6.3,-2.5,90.33333333333333,93.33333333333333,2.2,6.4,104.45833333333333,3.0
2005-10-06,1.9,-4.3,-1.1708333333333334,93.04166666666667,92.375,3.0,7.6,109.20833333333333,3.0
2005-10-07,1.3,-3.6,-1.3125,96.66666666666667,95.70833333333333,3.4,6.6,113.45833333333333,3.0
2005-10-08,5.4,-7.2,-0.8791666666666668,80.83333333333333,47.916666666666664,0.0,4.8,209.45833333333334,0.0
2005-10-09,7.9,-4.4,1.0333333333333334,79.0,40.333333333333336,0.0,5.0,256.7083333333333,0.0
2005-10-10,7.3,-3.8,1.7,85.20833333333333,60.166666666666664,0.0,6.3,120.125,3.0
2005-10-11,4.7,-0.9,1.4083333333333332,88.25,86.375,0.0,6.6,124.08333333333333,3.0
2005-10-12,4.5,-2.9,0.6416666666666667,85.54166666666667,69.33333333333333,0.0,5.9,129.54166666666666,3.0
2005-10-13,7.4,-2.9,1.8875000000000002,79.08333333333333,45.916666666666664,0.0,6.3,194.66666666666666,1.0
2005-10-14,8.7,-3.4,2.2916666666666665,78.29166666666667,70.20833333333333,0.0,6.4,116.75,3.0
2005-10-15,9.3,-3.7,2.5416666666666665,67.29166666666667,18.583333333333332,0.0,6.8,112.0,0.0
2005-10-16,9.8,0.9,4.520833333333333,67.5,57.625,0.0,6.9,260.2083333333333,3.0
2005-10-17,8.7,-2.5,3.2541666666666664,85.125,70.625,0.0,3.6,166.58333333333334,3.0
2005-10-18,4.7,-0.4,2.220833333333333,89.5,97.91666666666667,1.4,6.0,122.0,3.0
2005-10-19,2.9,0.7,1.9333333333333333,95.04166666666667,99.45833333333333,13.6,7.4,113.33333333333333,3.0
2005-10-20,6.2,0.7,3.079166666666667,91.5,95.0,0.2,4.6,140.29166666666666,3.0
2005-10-21,6.1,0.9,2.7541666666666664,86.16666666666667,92.0,0.8999999999999999,5.7,158.08333333333334,3.0
2005-10-22,5.6,-0.5,2.3249999999999997,91.08333333333333,89.45833333333333,0.9,5.4,169.33333333333334,3.0
2005-10-23,2.0,-2.7,-0.029166666666666684,97.08333333333333,100.0,7.8,4.1,228.25,3.0
2005-10-24,7.9,-6.3,1.2125000000000001,76.0,88.70833333333333,0.0,5.6,157.83333333333334,3.0
2005-10-25,7.5,-0.9,3.1208333333333336,67.125,72.41666666666667,0.0,6.2,229.29166666666666,3.0
2005-10-26,9.8,0.7,4.325,74.91666666666667,20.916666666666668,0.0,6.9,184.91666666666666,0.0
