date,tmedia,tmax,tmin,tclasse,ptot,pclasse,vmedia,vraffica,settore_prevalente,tempo_permanenza,durata_calma,vclasse,umedia,umin,umax,uclasse,rtot,rclasse,hdd_base18,hdd_base20,cdd_base18
1991-01-09,,,,M000,,M0,,,,,,M00000,,,,M000,,M0,,,
1991-01-10,1.6,8.8,-2.2,M000,0.0,MZ,0.3,3.4,W,150.0,1020.0,M00000,88.0,57.0,99.0,M000,4.8,M0,14.7,16.7,0.0
1991-01-11,2.8,10.3,-1.8,M000,0.2,MY,0.4,4.8,W,190.0,860.0,M00000,86.0,56.0,100.0,M000,5.4,M0,13.8,15.8,0.0
1991-01-12,4.4,7.1,2.1,M000,0.0,MZ,0.4,3.8,W,220.0,880.0,M00000,86.0,75.0,98.0,M000,1.9,M0,13.4,15.4,0.0
1991-01-13,3.6,4.6,2.4,M000,20.0,MZ,0.6,8.3,WNW,120.0,1000.0,M00000,97.0,89.0,100.0,M000,0.9,M0,14.5,16.5,0.0
1991-01-14,1.3,2.3,0.4,M000,48.0,MZ,0.7,5.1,W,290.0,670.0,M00000,100.0,98.0,100.0,M000,0.6,M0,16.7,18.7,0.0
1991-01-15,3.7,6.2,1.3,M000,1.8,MZ,1.7,7.6,WNW,380.0,420.0,M00000,92.0,81.0,100.0,M000,2.6,M0,14.3,16.3,0.0
1991-01-16,0.6,3.2,-4.0,M000,0.0,MZ,0.8,7.6,ESE,260.0,650.0,M00000,75.0,40.0,98.0,M000,1.9,M0,18.4,20.4,0.0
1991-01-17,-2.0,3.8,-5.8,M000,0.0,MZ,0.2,3.7,E,140.0,1120.0,M00000,82.0,48.0,98.0,M000,7.0,M0,19.0,21.0,0.0
1991-01-18,-1.0,6.7,-5.9,M000,0.2,MY,0.5,4.9,N,300.0,880.0,M00000,74.0,32.0,97.0,M000,7.1,M*,17.6,19.6,0.0
1991-01-19,0.5,8.3,-6.0,M000,0.0,MZ,0.1,2.8,N,100.0,1250.0,M00000,72.0,30.0,96.0,M000,5.6,M0,16.9,18.9,0.0
1991-01-20,1.8,9.9,-3.4,M000,0.0,MZ,0.3,3.3,W,100.0,1010.0,M00000,76.0,29.0,98.0,M000,6.7,M0,14.8,16.8,0.0
1991-01-21,-0.3,6.8,-4.8,M000,0.0,MZ,0.2,3.1,E,80.0,1210.0,M00000,78.0,42.0,99.0,M000,5.9,M0,17.0,19.0,0.0
1991-01-22,0.5,6.6,-3.2,M000,0.0,MZ,0.5,3.5,WSW,180.0,790.0,M00000,77.0,38.0,97.0,M000,6.0,M0,16.3,18.3,0.0
1991-01-23,-0.7,7.2,-6.3,M000,0.2,MZ,0.7,5.9,WSW,270.0,580.0,M00000,74.0,32.0,97.0,M000,7.3,M*,17.6,19.6,0.0
1991-01-24,-0.9,7.1,-6.3,M000,0.0,MZ,1.0,4.9,W,280.0,520.0,M00000,71.0,28.0,96.0,M000,6.6,M0,17.6,19.6,0.0
1991-01-25,0.4,8.8,-5.5,M000,0.0,MZ,0.9,4.7,W,290.0,590.0,M00000,65.0,25.0,94.0,M000,7.1,M*,16.4,18.4,0.0
1991-01-26,-0.7,6.6,-5.3,M000,0.0,MZ,0.9,4.3,WSW,260.0,550.0,M00000,78.0,40.0,99.0,M000,6.4,M0,17.4,19.4,0.0
1991-01-27,0.0,9.3,-5.5,M000,0.0,MZ,0.6,3.1,N,640.0,640.0,M00000,78.0,33.0,99.0,M000,7.3,M0,16.1,18.1,0.0
1991-01-28,-1.2,4.2,-5.4,M000,0.2,MY,0.8,5.4,N,710.0,690.0,M00000,87.0,63.0,99.0,M000,6.5,M0,18.6,20.6,0.0
1991-01-29,0.1,9.3,-5.1,M000,0.0,MZ,0.5,4.9,N,490.0,770.0,M00000,80.0,35.0,99.0,M000,8.0,M0,15.9,17.9,0.0
1991-01-30,-2.3,3.6,-7.0,M000,0.0,MZ,0.6,5.4,N,470.0,970.0,M00000,88.0,62.0,99.0,M000,6.7,M0,19.7,21.7,0.0
1991-01-31,0.0,3.2,-4.7,M000,0.0,MZ,0.7,4.5,N,830.0,610.0,M00000,82.0,66.0,99.0,M000,2.0,M0,18.8,20.8,0.0
1991-02-01,-0.5,0.1,-1.5,M000,0.0,MZ,0.5,5.1,N,520.0,920.0,M00000,89.0,81.0,94.0,M000,0.8,M0,18.7,20.7,0.0
1991-02-02,-2.1,1.1,-6.0,M000,0.2,MY,0.7,4.1,N,940.0,500.0,M00000,77.0,58.0,96.0,M000,4.8,M0,20.5,22.5,0.0
1991-02-03,-3.7,2.0,-8.3,M000,0.0,MZ,0.6,4.2,N,590.0,850.0,M00000,82.0,56.0,96.0,M000,7.3,M*,21.2,23.2,0.0
1991-02-04,-3.1,3.9,-8.1,M000,0.0,MZ,0.4,5.3,N,510.0,900.0,M00000,80.0,45.0,97.0,M000,6.6,M*,20.1,22.1,0.0
1991-02-05,-3.4,0.7,-8.8,M000,0.0,MZ,1.1,6.4,N,890.0,550.0,M00000,82.0,61.0,97.0,M000,6.0,M0,22.1,24.1,0.0
1991-02-06,-5.8,-2.7,-12.5,M000,0.0,MZ,1.4,6.7,N,960.0,390.0,M00000,82.0,67.0,95.0,M000,3.9,M0,25.6,27.6,0.0
1991-02-07,-6.3,-3.6,-11.4,M000,0.0,MZ,0.4,4.7,N,350.0,1090.0,M00000,79.0,60.0,95.0,M000,4.6,M0,25.5,27.5,0.0
1991-02-08,-4.3,3.8,-10.8,M000,1.2,MZ,0.5,5.4,N,420.0,870.0,M00000,76.0,39.0,96.0,M000,8.8,M0,21.5,23.5,0.0
1991-02-09,-1.0,3.3,-6.8,M000,0.0,MZ,1.3,7.6,N,770.0,550.0,M00000,75.0,49.0,92.0,M000,7.4,M0,19.8,21.8,0.0
1991-02-10,0.7,5.5,-3.1,M000,1.8,MY,1.8,14.7,N,420.0,510.0,M00000,78.0,27.0,99.0,M000,6.7,M0,16.8,18.8,0.0
1991-02-11,1.8,5.7,-3.2,M000,0.0,MZ,4.8,15.8,NNE,380.0,140.0,M00000,33.0,19.0,79.0,M000,8.8,M*,16.8,18.8,0.0
1991-02-12,1.3,4.9,-3.8,M000,0.0,MZ,5.4,18.1,NNE,650.0,160.0,M00000,30.0,21.0,59.0,M000,8.5,M*,17.5,19.5,0.0
1991-02-13,-0.6,3.9,-5.7,M000,0.0,MZ,1.8,10.7,N,490.0,380.0,M00000,42.0,20.0,78.0,M000,9.2,M0,18.9,20.9,0.0
1991-02-14,-2.8,3.9,-8.8,M000,0.0,MZ,0.8,5.4,N,560.0,650.0,M00000,62.0,31.0,90.0,M000,9.1,M0,20.5,22.5,0.0
1991-02-15,-2.4,4.4,-8.6,M000,0.0,MZ,1.1,5.4,N,770.0,380.0,M00000,60.0,25.0,93.0,M000,9.5,M0,20.1,22.1,0.0
1991-02-16,0.2,9.4,-7.3,M000,0.0,MZ,1.7,8.3,N,680.0,310.0,M00000,62.0,34.0,90.0,M000,10.0,M0,17.0,19.0,0.0
1991-02-17,1.0,6.8,-3.4,M000,0.0,MZ,0.4,3.9,N,340.0,910.0,M00000,68.0,39.0,89.0,M000,3.8,M0,16.3,18.3,0.0
1991-02-18,2.3,9.3,-1.9,M000,0.0,MZ,0.6,4.3,N,350.0,730.0,M00000,75.0,41.0,96.0,M000,6.9,M0,14.3,16.3,0.0
1991-02-19,2.0,9.0,-3.4,M000,0.0,MZ,0.7,5.0,N,380.0,670.0,M00000,81.0,50.0,99.0,M000,8.6,M0,15.2,17.2,0.0
1991-02-20,2.5,9.2,-2.0,M000,0.0,MZ,0.5,4.4,N,310.0,810.0,M00000,84.0,54.0,100.0,M000,6.8,M*,14.4,16.4,0.0
1991-02-21,3.8,11.7,-1.0,M000,0.2,MY,1.0,4.7,N,720.0,330.0,M00000,81.0,45.0,100.0,M000,7.9,M0,12.7,14.7,0.0
1991-02-22,6.2,14.6,-1.0,M000,0.0,MZ,1.3,6.9,N,420.0,370.0,M00000,67.0,38.0,98.0,M000,9.3,M*,11.2,13.2,0.0
1991-02-23,5.4,13.7,-1.0,M000,0.0,MZ,1.1,5.3,WSW,320.0,500.0,M00000,66.0,30.0,94.0,M000,8.4,M0,11.7,13.7,0.0
1991-02-24,6.4,16.0,-1.6,M000,0.0,MZ,0.9,5.4,W,300.0,490.0,M00000,72.0,35.0,98.0,M000,10.4,M*,10.8,12.8,0.0
1991-02-25,7.6,18.4,-0.5,M000,0.0,MZ,0.6,4.4,E,200.0,830.0,M00000,74.0,34.0,99.0,M000,10.5,M0,9.1,11.1,0.0
1991-02-26,8.3,18.4,1.1,M000,0.0,MZ,1.0,4.9,WSW,440.0,470.0,M00000,73.0,35.0,98.0,M000,9.9,M0,8.3,10.3,0.0
1991-02-27,7.1,14.1,0.4,M000,0.0,MZ,0.9,5.8,E,260.0,860.0,M00000,83.0,58.0,100.0,M000,7.6,M0,10.8,12.8,0.0
1991-02-28,6.6,7.4,5.7,M000,37.8,MY,0.6,5.3,ESE,210.0,720.0,M00000,98.0,90.0,100.0,M000,0.8,M0,11.5,13.5,0.0
1991-03-01,5.6,6.7,5.0,M000,10.8,MZ,0.4,4.0,W,280.0,800.0,M00000,99.0,95.0,100.0,M000,1.4,M0,12.2,14.2,0.0
1991-03-02,7.6,12.1,4.9,M000,0.8,MZ,0.3,4.3,ESE,120.0,1000.0,M00000,92.0,69.0,100.0,M000,6.5,M0,9.5,11.5,0.0
1991-03-03,9.0,14.8,4.5,M000,0.0,MZ,0.3,4.6,SE,110.0,1040.0,M00000,84.0,58.0,100.0,M000,9.4,M0,8.4,10.4,0.0
1991-03-04,8.9,13.8,4.8,M000,0.2,MZ,0.2,3.4,ESE,80.0,1190.0,M00000,88.0,64.0,100.0,M000,4.7,M0,8.7,10.7,0.0
1991-03-05,9.1,13.0,6.3,M000,0.8,MZ,0.2,3.6,ESE,90.0,1190.0,M00000,89.0,67.0,100.0,M000,3.9,M0,8.4,10.4,0.0
1991-03-06,7.8,8.9,7.0,M000,13.4,MZ,0.1,2.8,SSE,80.0,1240.0,M00000,99.0,92.0,100.0,M000,1.4,M0,10.1,12.1,0.0
1991-03-07,7.0,7.9,6.4,M000,33.8,MZ,0.2,3.4,W,150.0,1070.0,M00000,100.0,100.0,100.0,M000,1.1,M0,10.9,12.9,0.0
1991-03-08,8.7,10.2,6.6,M000,87.2,MZ,1.4,8.5,S,530.0,180.0,M00000,100.0,96.0,100.0,M000,0.7,M0,9.6,11.6,0.0
1991-03-09,8.7,10.5,5.4,M000,14.0,MZ,1.0,7.7,S,170.0,550.0,M00000,96.0,83.0,100.0,M000,1.8,M0,10.1,12.1,0.0
1991-03-10,9.4,17.7,2.6,M000,0.2,MY,0.9,6.0,W,180.0,580.0,M00000,80.0,41.0,100.0,M000,13.9,M0,7.9,9.9,0.0
1991-03-11,10.5,17.1,4.5,M000,21.6,MZ,1.1,6.4,E,230.0,570.0,M00000,77.0,49.0,100.0,M000,11.2,M0,7.2,9.2,0.0
1991-03-12,9.6,14.8,4.6,M000,2.4,MZ,1.2,8.2,W,220.0,550.0,M00000,86.0,62.0,100.0,M000,7.1,M0,8.3,10.3,0.0
1991-03-13,9.9,17.1,3.1,M000,0.2,MY,0.9,5.4,WSW,320.0,540.0,M00000,75.0,42.0,100.0,M000,13.2,M0,7.9,9.9,0.0
1991-03-14,10.8,16.7,4.5,M000,0.0,MZ,0.6,5.5,ESE,200.0,990.0,M00000,77.0,45.0,100.0,M000,11.5,M0,7.4,9.4,0.0
1991-03-15,10.5,15.6,5.0,M000,0.0,MZ,0.2,3.3,SSW,60.0,1230.0,M00000,82.0,53.0,99.0,M000,6.0,M0,7.7,9.7,0.0
1991-03-16,10.4,18.3,3.4,M000,0.0,MZ,0.8,6.3,W,210.0,590.0,M00000,62.0,24.0,99.0,M000,13.7,M0,7.2,9.2,0.0
1991-03-17,8.7,13.2,3.8,M000,1.0,MZ,0.6,7.5,WSW,180.0,790.0,M00000,73.0,44.0,100.0,M000,3.7,M0,9.5,11.5,0.0
1991-03-18,12.0,18.6,6.6,M000,0.2,MZ,1.7,10.1,WNW,270.0,450.0,M00000,64.0,36.0,100.0,M000,12.0,M0,5.4,7.4,0.0
1991-03-19,12.6,18.2,4.7,M000,0.0,MZ,0.9,9.6,W,200.0,620.0,M00000,54.0,33.0,89.0,M000,9.4,M0,6.6,8.6,0.0
1991-03-20,12.3,20.2,4.6,M000,0.0,MZ,0.6,6.4,ESE,210.0,740.0,M00000,70.0,38.0,97.0,M000,12.9,M0,5.6,7.6,0.0
1991-03-21,9.5,13.2,6.3,M000,0.0,MZ,0.5,5.4,SE,230.0,880.0,M00000,89.0,65.0,100.0,M000,2.9,M0,8.3,10.3,0.0
1991-03-22,10.5,16.2,6.4,M000,0.0,MZ,0.4,6.0,ESE,170.0,970.0,M00000,91.0,64.0,100.0,M000,8.2,M0,6.7,8.7,0.0
1991-03-23,7.6,9.7,4.5,M000,8.4,MY,0.2,2.9,WSW,50.0,1140.0,M00000,96.0,75.0,100.0,M000,2.0,M0,10.9,12.9,0.0
1991-03-24,9.1,11.6,7.5,M000,36.6,MZ,1.0,10.8,WNW,240.0,520.0,M00000,100.0,94.0,100.0,M000,0.5,M0,8.5,10.5,0.0
1991-03-25,9.7,15.9,6.7,M000,27.0,MZ,1.5,14.6,NE,180.0,440.0,M00000,92.0,56.0,100.0,M000,1.1,M0,6.7,8.7,0.0
1991-03-26,9.6,14.3,6.5,M000,0.2,MZ,0.5,5.9,ESE,180.0,970.0,M00000,90.0,61.0,100.0,M000,9.7,M0,7.6,9.6,0.0
1991-03-27,11.1,16.8,6.8,M000,0.4,MY,0.7,5.6,ESE,170.0,750.0,M00000,79.0,51.0,100.0,M000,13.8,M0,6.2,8.2,0.0
1991-03-28,7.6,10.1,4.5,M000,0.6,MZ,0.9,8.5,ESE,160.0,610.0,M00000,89.0,71.0,100.0,M000,3.8,M0,10.7,12.7,0.0
1991-03-29,5.9,10.3,1.0,M000,1.4,MZ,1.0,7.0,S,130.0,520.0,M00000,71.0,37.0,97.0,M000,10.4,M0,12.4,14.4,0.0
1991-03-30,6.0,12.5,-0.3,M000,0.0,MZ,0.8,6.1,E,250.0,770.0,M00000,74.0,43.0,100.0,M000,15.6,M0,11.9,13.9,0.0
1991-03-31,7.5,14.4,0.8,M000,0.0,MZ,0.8,6.2,E,180.0,780.0,M00000,78.0,46.0,100.0,M000,14.8,M0,10.4,12.4,0.0
1991-04-01,9.4,15.5,3.5,M000,0.0,MZ,0.9,6.4,ESE,260.0,640.0,M00000,77.0,49.0,100.0,M000,14.5,M0,8.5,10.5,0.0
1991-04-02,10.3,17.5,3.1,M000,0.0,MZ,0.7,7.5,E,260.0,830.0,M00000,78.0,46.0,100.0,M000,14.4,M0,7.7,9.7,0.0
1991-04-03,12.5,18.5,5.7,M000,0.0,MZ,0.8,7.0,ESE,150.0,690.0,M00000,75.0,46.0,100.0,M000,10.3,M0,5.9,7.9,0.0
1991-04-04,11.0,14.3,9.2,M000,4.2,MY,0.8,7.9,ESE,290.0,960.0,M00000,89.0,68.0,100.0,M000,8.0,M0,6.3,8.3,0.0
1991-04-05,7.4,9.4,6.0,M000,19.2,MZ,,,,,,M00000,94.0,80.0,100.0,M000,,M0,10.3,12.3,0.0
1991-04-06,11.1,18.4,5.9,M000,0.0,MZ,,,,,,M00000,67.0,31.0,100.0,M000,,M0,5.9,7.9,0.0
1991-04-07,13.9,21.1,4.0,M000,0.0,MZ,,,,,,M00000,55.0,27.0,100.0,M000,,M0,5.5,7.5,0.0
1991-04-08,14.6,20.2,9.0,M000,0.0,MZ,,,,,,M00000,43.0,25.0,89.0,M000,,M0,3.4,5.4,0.0
1991-04-09,13.3,20.7,5.5,M000,0.0,MZ,,,,,,M00000,59.0,31.0,94.0,M000,,M0,4.9,6.9,0.0
1991-04-10,13.4,20.4,6.5,M000,0.0,MZ,,,,,,M00000,73.0,46.0,99.0,M000,,M0,4.6,6.6,0.0
1991-04-11,9.8,13.7,5.3,M000,0.0,MZ,,,,,,M00000,83.0,63.0,100.0,M000,,M0,8.5,10.5,0.0
1991-04-12,10.9,16.5,6.1,M000,0.0,MZ,,,,,,M00000,79.0,46.0,100.0,M000,,M0,6.7,8.7,0.0
1991-04-13,12.2,17.6,7.0,M000,0.0,MZ,,,,,,M00000,70.0,35.0,100.0,M000,,M0,5.7,7.7,0.0
1991-04-14,11.9,17.0,7.0,M000,0.0,MZ,,,,,,M00000,76.0,47.0,96.0,M000,,M0,6.0,8.0,0.0
1991-04-15,12.2,19.4,6.8,M000,0.0,MZ,,,,,,M00000,73.0,37.0,98.0,M000,,M0,4.9,6.9,0.0
1991-04-16,13.7,21.2,6.9,M000,0.0,MZ,,,,,,M00000,62.0,26.0,98.0,M000,,M0,4.0,6.0,0.0
1991-04-17,5.8,16.5,0.2,M000,3.8,MZ,,,,,,M00000,91.0,50.0,100.0,M000,,M0,9.7,11.7,0.0
1991-04-18,4.7,9.2,0.1,M000,18.0,MZ,,,,,,M00000,72.0,29.0,100.0,M000,,M0,13.4,15.4,0.0
1991-04-19,7.5,13.3,1.0,M000,0.0,MZ,,,,,,M00000,41.0,19.0,94.0,M000,,M0,10.9,12.9,0.0
1991-04-20,4.6,9.3,0.7,M000,3.6,MZ,,,,,,M00000,79.0,53.0,100.0,M000,,M0,13.0,15.0,0.0
1991-04-21,6.8,12.7,1.8,M000,0.6,MZ,,,,,,M00000,66.0,28.0,96.0,M000,,M0,10.8,12.8,0.0
1991-04-22,6.2,8.9,3.4,M000,0.4,MZ,,,,,,M00000,85.0,64.0,100.0,M000,,M0,11.9,13.9,0.0
1991-04-23,8.2,13.7,2.5,M000,0.0,MZ,,,,,,M00000,65.0,26.0,100.0,M000,,M0,9.9,11.9,0.0
1991-04-24,8.9,14.0,2.6,M000,0.0,MZ,,,,,,M00000,43.0,20.0,87.0,M000,,M0,9.7,11.7,0.0
1991-04-25,6.9,11.5,3.0,M000,4.4,MZ,,,,,,M00000,82.0,49.0,100.0,M000,,M0,10.8,12.8,0.0
1991-04-26,6.8,10.9,4.3,M000,5.0,MZ,,,,,,M00000,84.0,50.0,100.0,M000,,M0,10.4,12.4,0.0
1991-04-27,10.6,16.8,4.6,M000,0.0,MZ,,,,,,M00000,73.0,42.0,100.0,M000,,M0,7.3,9.3,0.0
1991-04-28,9.8,14.8,7.7,M000,6.2,MZ,,,,,,M00000,85.0,59.0,100.0,M000,,M0,6.8,8.8,0.0
1991-04-29,13.0,20.2,4.0,M000,0.0,MZ,,,,,,M00000,61.0,26.0,100.0,M000,,M0,5.9,7.9,0.0
1991-04-30,12.5,18.5,5.8,M000,0.0,MZ,,,,,,M00000,64.0,38.0,100.0,M000,,M0,5.9,7.9,0.0
1991-05-01,11.0,14.9,7.5,M000,6.6,MZ,,,,,,M00000,91.0,69.0,100.0,M000,,M0,6.8,8.8,0.0
1991-05-02,9.2,10.9,8.1,M000,17.4,MZ,,,,,,M00000,97.0,82.0,100.0,M000,,M0,8.5,10.5,0.0
1991-05-03,11.0,16.1,6.6,M000,5.0,MZ,,,,,,M00000,83.0,38.0,100.0,M000,,M0,6.7,8.7,0.0
1991-05-04,8.1,11.6,2.6,M000,0.2,MZ,,,,,,M00000,67.0,32.0,100.0,M000,,M0,10.9,12.9,0.0
1991-05-05,6.5,10.7,2.4,M000,0.0,MZ,,,,,,M00000,83.0,55.0,100.0,M000,,M0,11.5,13.5,0.0
1991-05-06,6.5,13.5,0.5,M000,0.6,MZ,,,,,,M00000,84.0,48.0,100.0,M000,,M0,11.0,13.0,0.0
1991-05-07,11.0,18.7,3.6,M000,0.0,MZ,,,,,,M00000,65.0,23.0,100.0,M000,,M0,6.9,8.9,0.0
1991-05-08,11.7,18.2,6.2,M000,1.6,MZ,,,,,,M00000,72.0,37.0,97.0,M000,,M0,5.8,7.8,0.0
1991-05-09,10.4,15.8,7.5,M000,20.0,MZ,,,,,,M00000,88.0,53.0,100.0,M000,,M0,6.4,8.4,0.0
1991-05-10,8.4,11.8,4.7,M000,22.6,MZ,,,,,,M00000,96.0,77.0,100.0,M000,,M0,9.8,11.8,0.0
1991-05-11,10.9,17.9,3.8,M000,0.2,MZ,,,,,,M00000,84.0,49.0,100.0,M000,,M0,7.2,9.2,0.0
1991-05-12,14.4,21.7,8.2,M000,1.4,MZ,,,,,,M00000,72.0,34.0,100.0,M000,,M0,3.1,5.1,0.0
1991-05-13,15.1,21.5,7.8,M000,0.0,MZ,,,,,,M00000,68.0,35.0,100.0,M000,,M0,3.4,5.4,0.0
1991-05-14,15.4,22.1,8.2,M000,0.0,MZ,,,,,,M00000,75.0,38.0,100.0,M000,,M0,0.0,4.9,0.0
1991-05-15,16.3,24.0,9.3,M000,0.0,MZ,,,,,,M00000,54.0,18.0,100.0,M000,,M0,0.0,3.4,0.0
1991-05-16,11.0,15.4,6.4,M000,1.8,MZ,,,,,,M00000,62.0,27.0,94.0,M000,,M0,7.1,9.1,0.0
1991-05-17,14.0,19.0,8.2,M000,0.0,MZ,,,,,,M00000,26.0,17.0,42.0,M000,,M0,4.4,6.4,0.0
1991-05-18,15.7,22.0,8.8,M000,0.0,MZ,,,,,,M00000,27.0,15.0,75.0,M000,23.5,M0,0.0,4.6,0.0
1991-05-19,13.6,21.2,4.5,M000,0.0,MZ,,,,,,M00000,53.0,21.0,96.0,M000,24.0,M0,5.2,7.2,0.0
1991-05-20,14.5,21.0,6.5,M000,0.0,MZ,,,,,,M00000,56.0,26.0,96.0,M000,21.5,M0,4.3,6.3,0.0
1991-05-21,16.8,25.7,6.2,M000,0.0,MZ,,,,,,M00000,61.0,27.0,98.0,M000,22.8,M0,0.0,4.1,0.0
1991-05-22,19.2,28.2,8.8,M000,0.0,MZ,,,,,,M00000,64.0,25.0,100.0,M000,22.3,M0,0.0,1.5,0.0
1991-05-23,20.7,29.2,9.8,M000,0.0,MZ,,,,,,M00000,54.0,24.0,100.0,M000,21.0,M0,0.0,0.5,0.0
1991-05-24,16.5,22.1,8.2,M000,0.0,MZ,,,,,,M00000,59.0,38.0,98.0,M000,19.7,M0,0.0,4.9,0.0
1991-05-25,15.7,21.5,9.8,M000,0.0,MZ,,,,,,M00000,60.0,35.0,97.0,M000,20.8,M0,0.0,4.4,0.0
1991-05-26,16.8,25.2,7.6,M000,0.0,MZ,,,,,,M00000,63.0,27.0,100.0,M000,23.1,M0,0.0,3.6,0.0
1991-05-27,16.5,22.6,7.8,M000,0.0,MZ,,,,,,M00000,65.0,37.0,100.0,M000,22.0,M0,0.0,4.8,0.0
1991-05-28,17.9,24.7,11.8,M000,0.0,MZ,,,,,,M00000,56.0,33.0,100.0,M000,21.8,M0,0.0,1.8,0.0
1991-05-29,16.7,24.4,10.7,M000,1.0,MZ,,,,,,M00000,76.0,41.0,100.0,M000,16.8,M0,0.0,2.5,0.0
1991-05-30,17.4,22.9,12.5,M000,0.0,MZ,,,,,,M00000,71.0,39.0,,M000,16.1,M*,0.0,2.3,0.0
1991-05-31,18.7,26.6,,M000,0.0,MZ,,,,,,M00000,63.0,28.0,,M000,22.1,M*,,,
1991-06-01,19.1,26.8,,M000,0.0,MZ,,,,,,M00000,64.0,29.0,,M000,18.4,M0,,,
1991-06-02,18.2,,,M000,9.2,MY,,,,,,M00000,69.0,,100.0,M000,19.2,M0,,,
1991-06-03,17.3,22.4,12.4,M000,0.0,MZ,,,,,,M00000,83.0,59.0,100.0,M000,15.9,M0,0.0,2.6,0.0
1991-06-04,18.9,25.4,,M000,0.0,MZ,,,,,,M00000,60.0,18.0,,M000,19.5,M0,,,
1991-06-05,15.3,18.9,12.1,M000,0.4,MZ,,,,,,M00000,76.0,26.0,100.0,M000,10.5,M0,0.0,4.5,0.0
1991-06-06,13.0,15.0,11.5,M000,1.0,MZ,,,,,,M00000,93.0,82.0,100.0,M000,3.9,M0,4.8,6.8,0.0
1991-06-07,13.2,16.4,11.6,M000,0.4,MZ,,,,,,M00000,95.0,76.0,100.0,M000,5.8,M0,4.0,6.0,0.0
1991-06-08,19.2,25.8,8.9,M000,0.2,MZ,,,,,,M00000,51.0,20.0,100.0,M000,25.6,M0,0.0,2.7,0.0
1991-06-09,19.6,27.5,11.5,M000,0.0,MZ,,,,,,M00000,51.0,22.0,98.0,M000,21.2,M0,0.0,0.5,0.0
1991-06-10,20.1,26.8,13.0,M000,0.2,MY,,,,,,M00000,72.0,45.0,100.0,M000,19.0,M0,0.0,0.1,0.0
1991-06-11,20.8,28.0,12.6,M000,0.0,MZ,,,,,,M00000,67.0,34.0,100.0,M000,21.7,M0,0.0,0.0,0.0
1991-06-12,19.9,24.2,15.2,M000,0.0,MZ,,,,,,M00000,81.0,56.0,100.0,M000,10.1,M0,0.0,0.3,0.0
1991-06-13,21.1,27.7,14.0,M000,0.0,MZ,,,,,,M00000,76.0,49.0,100.0,M000,14.8,M0,0.0,0.0,0.0
1991-06-14,20.8,,,M000,0.0,MZ,,,,,,M00000,78.0,,,M000,15.5,M0,,,
1991-06-15,22.0,28.1,16.1,M000,0.6,MZ,,,,,,M00000,74.0,44.0,100.0,M000,17.4,M0,0.0,0.0,0.0
1991-06-16,18.9,22.8,15.8,M000,4.4,MZ,,,,,,M00000,95.0,77.0,100.0,M000,,M0,0.0,0.7,0.0
1991-06-17,17.2,21.9,12.1,M000,5.8,MZ,,,,,,M00000,71.0,25.0,100.0,M000,,M0,0.0,3.0,0.0
1991-06-18,16.9,24.4,9.3,M000,0.0,MZ,,,,,,M00000,48.0,19.0,100.0,M000,,M0,0.0,3.2,0.0
1991-06-19,16.6,23.4,6.9,M000,0.0,MZ,,,,,,M00000,59.0,26.0,100.0,M000,,M0,0.0,4.9,0.0
1991-06-20,15.8,21.4,11.0,M000,0.0,MZ,,,,,,M00000,79.0,51.0,100.0,M000,,M0,0.0,3.8,0.0
1991-06-21,18.7,26.7,10.0,M000,0.0,MZ,,,,,,M00000,71.0,32.0,100.0,M000,,M0,0.0,1.7,0.0
1991-06-22,20.8,28.4,13.2,M000,0.0,MZ,,,,,,M00000,71.0,36.0,100.0,M000,,M0,0.0,0.0,0.0
1991-06-23,24.0,31.1,15.6,M000,0.2,MZ,,,,,,M00000,62.0,36.0,97.0,M000,,M0,0.0,0.0,0.0
1991-06-24,24.4,32.2,15.3,M000,0.0,MZ,,,,,,M00000,61.0,33.0,97.0,M000,,M0,0.0,0.0,0.0
1991-06-25,27.0,34.0,18.7,M000,0.0,MZ,,,,,,M00000,48.0,25.0,93.0,M000,,M0,0.0,0.0,5.4
1991-06-26,23.4,30.8,17.3,M000,15.0,MY,,,,,,M00000,79.0,40.0,100.0,M000,,M0,0.0,0.0,3.1
1991-06-27,21.6,28.5,17.1,M000,0.0,MZ,,,,,,M00000,60.0,12.0,100.0,M000,18.5,M0,0.0,0.0,0.0
1991-06-28,21.1,26.2,17.9,M000,0.0,MZ,,,,,,M00000,22.0,14.0,29.0,M000,26.7,M0,0.0,0.0,0.0
1991-06-29,20.1,26.7,11.8,M000,0.0,MZ,,,,,,M00000,41.0,19.0,93.0,M000,24.5,M0,0.0,0.8,0.0
1991-06-30,18.5,26.8,9.2,M000,0.0,MZ,,,,,,M00000,55.0,21.0,100.0,M000,24.8,M0,0.0,2.0,0.0
1991-07-01,20.1,28.7,10.5,M000,0.0,MZ,,,,,,M00000,63.0,28.0,100.0,M000,23.4,M0,0.0,0.4,0.0
1991-07-02,21.7,30.8,12.1,M000,0.0,MZ,,,,,,M00000,66.0,24.0,100.0,M000,21.7,M0,0.0,0.0,0.0
1991-07-03,23.6,32.5,14.5,M000,0.0,MZ,,,,,,M00000,60.0,23.0,100.0,M000,23.2,M0,0.0,0.0,0.0
1991-07-04,24.6,33.5,15.0,M000,0.0,MZ,,,,,,M00000,60.0,24.0,93.0,M000,22.4,M0,0.0,0.0,3.3
